change_value_inputs;new_ofv_old_params;new_opt_params;new_opt_ofv
0.81853602846363;0.18281753754951435;"[ 0.00000000e+00 -4.49465963e-01  1.97433061e+00  2.08037583e-01
  9.59434064e-04  3.24924713e+01  1.57616028e+02  6.75906854e+01
  2.47957939e+00  2.62388633e+02  1.45377280e+02  1.17041096e+00
  7.73754402e-01  1.12125659e+00  7.32593022e-01  6.89163167e+01
  4.92271738e-01  9.59794810e-04  3.36884234e-01  2.44931982e-01
  4.59871038e+03  1.44322519e-02  9.97990677e-01]";0.09098101323726882
1.1701323172944644;0.13646530150060254;"[ 0.00000000e+00 -6.32687947e-01  1.08349698e+00  1.31133343e-01
  3.87794196e-01  9.55119080e+01  1.76662146e+02  5.48298485e+01
  1.14571307e+00  2.47076908e+02  3.65489869e+02  3.91089938e+00
  2.01008972e-01  1.35090357e+00  9.85025988e-01  2.82946475e+01
  7.34273639e-01  4.07691905e-04  3.82820015e-01  1.85667023e-01
  5.37089495e+03  1.02133965e-02  9.98001909e-01]";0.07473806698015961
1.1780899165417318;0.14174016151961055;"[ 0.00000000e+00 -6.75599871e-01  1.19065800e+00  1.64527078e-01
  3.06904412e-01  8.58310247e+01  1.79599121e+02  5.36346377e+01
  1.05566280e+00  1.18246128e+02  3.60796751e+02  3.86356729e+00
  1.87456609e+00  7.11001806e-01  9.74503062e-01  9.99104227e+01
  2.05207414e-01  6.44596993e-05  3.88362396e-01  1.83079336e-01
  8.93883143e+03  1.06138073e-02  9.96423855e-01]";0.07424071288297385
1.0816435195506815;0.09465161349475881;"[ 0.00000000e+00 -5.68314957e-01  1.21296753e+00  1.77505644e-01
  3.72773208e-01  9.19243854e+01  1.82635107e+02  1.47052150e+02
  2.70841852e+00  1.36786356e+02  2.15127067e+02  3.50070253e+00
  1.47409727e+00  1.56196607e+00  9.53406831e-01  2.12778115e+01
  3.31595586e-01  1.93795778e-04  5.42816200e-02  1.79084846e-01
  6.50305124e+03  9.69263171e-03  9.98881782e-01]";0.07994312261563707
1.0576360376093012;0.08930941391819691;"[ 0.00000000e+00 -5.61685585e-01  1.30908294e+00  2.37236463e-01
  2.70482818e-01  9.30190932e+01  1.32230421e+02  1.76650609e+02
  2.54698524e+00  2.03716448e+01  5.88553663e+00  1.83813681e+00
  1.70421755e+00  4.91952738e-01  9.63977534e-01  3.95403696e+01
  4.84191149e-01  5.92550677e-04  1.13985325e-01  1.86930509e-01
  7.97942677e+03  9.70487825e-03  9.99491817e-01]";0.08287533206392961
1.0410650450332777;0.08719718566316126;"[ 0.00000000e+00 -5.42167143e-01  1.34277445e+00  1.98868612e-01
  3.90759996e-01  9.97405392e+01  7.26787288e+01  1.81113429e+02
  2.46754336e+00  1.60986925e+02  3.94673842e+01  1.27732721e+00
  2.26860955e+00  3.35488653e-01  9.06975127e-01  5.30171803e+01
  3.10067868e-01  3.06280539e-04  5.12019309e-01  1.94766014e-01
  5.38692660e+03  9.72207554e-03  9.96401927e-01]";0.08391032827032374
0.9143924086193363;0.11264982542674618;"[ 0.00000000e+00 -5.21386448e-01  1.68290538e+00  1.65631576e-01
  1.08238692e-03  6.69326205e+01  1.34589505e+02  1.14460944e+02
  2.77950979e+00  1.30673710e+02  9.64363854e+01  3.40923912e+00
  6.08887418e-01  1.21358110e+00  8.32986966e-01  4.24769808e+01
  8.74439741e-01  4.49469767e-04  1.10768435e-01  1.98716620e-01
  3.13787587e+03  1.37553681e-02  9.56724628e-01]";0.09105499836609243
0.8806308786524717;0.13235841662543524;"[ 0.00000000e+00 -7.92100853e-01  1.97390356e+00  1.86241668e-01
  8.36825661e-03  4.30543570e+01  1.25053115e+02  8.95947759e+01
  2.37264874e+00  2.92609545e+02  2.67212146e+01  3.14678891e+00
  1.19271396e+00  7.90043290e-01  7.72103729e-01  4.44040418e+01
  5.56990518e-01  1.87394633e-03  3.47104040e-02  2.18165409e-01
  1.14748513e+03  1.39452226e-02  9.96336457e-01]";0.09032854949461067
1.0428083763207079;0.08736180327695853;"[ 0.00000000e+00 -5.78601511e-01  1.19464423e+00  2.18712408e-01
  2.40273321e-01  9.12552214e+01  1.72184307e+02  1.39909657e+02
  2.94655948e+00  1.17678212e+02  2.07853774e+02  3.81201249e+00
  1.34343879e+00  8.68870371e-01  9.12919337e-01  4.15280751e+01
  8.02325712e-01  2.27961284e-04  5.16381475e-01  1.62281468e-01
  9.64477769e+03  1.03649612e-02  9.98672651e-01]";0.0826896234992417
1.1950201327991938;0.1538080892722734;"[ 0.00000000e+00 -6.71874119e-01  1.20597492e+00  1.70235628e-01
  3.00612614e-01  2.39425088e+01  1.87728516e+02  4.87494663e+01
  8.77921820e-01  2.20322301e+01  3.08798339e+02  3.71361368e+00
  2.26967804e+00  9.75846569e-01  9.10188999e-01  6.52929236e+01
  8.50930819e-01  9.09086388e-04  2.54870236e-01  1.72681726e-01
  6.45539973e+03  1.06426162e-02  9.99428102e-01]";0.07467892650537311
