change_value_inputs;new_ofv_old_params;new_opt_params;new_opt_ofv
10.555.117.553.387.900;0.08896996014256964;"[ 0.00000000e+00 -5.53239509e-01  1.29828315e+00  2.40978267e-01
  2.63928323e-01  8.81766124e+01  6.46955790e+01  1.71976032e+02
  2.26024865e+00  3.64789043e+02  3.16354060e+01  2.76416830e+00
  4.57114717e-01  1.91301617e+00  9.71630552e-01  6.34677708e+01
  4.59129221e-01  3.63750893e-04  4.43013371e-01  1.73287878e-01
  6.60957951e+03  9.82033581e-03  9.96026211e-01]";0.08304904473901376
11.112.216.912.851.100;0.10565194070939066;"[ 0.00000000e+00 -5.83099017e-01  1.37950987e+00  2.81346217e-01
  9.94926704e-02  6.71080773e+01  9.19835221e+01  1.66769619e+02
  1.74077778e+00  4.17959385e+01  7.73518441e+01  1.92874562e+00
  2.27110283e+00  8.99443262e-01  9.96559030e-01  8.97574642e+01
  1.79272718e-01  3.50679614e-05  3.04169774e-01  1.87900130e-01
  5.91727344e+03  9.68708604e-03  9.96223299e-01]";0.08110008411082725
0.9114794569265892;0.11411772018278643;"[ 0.00000000e+00 -4.71639044e-01  1.48289374e+00  3.78625011e-01
  6.79886840e-02  3.27014298e+01  6.65888762e+01  7.85764716e+01
  1.90423397e+00  2.31589601e+02  5.95537153e+01  1.79127265e+00
  1.17678821e+00  1.85182493e+00  7.50370893e-01  5.86802566e+01
  3.96976050e-01  4.71699562e-05  3.91920523e-01  1.92400077e-01
  5.31665736e+03  9.33087795e-03  9.99156554e-01]";0.09587394028508511
0.930894327811157;0.10506504345430068;"[ 0.00000000e+00 -4.93520875e-01  1.38490431e+00  3.04152668e-01
  2.45177726e-01  7.73079972e+01  1.52763293e+02  1.30854799e+02
  2.95272473e+00  1.58943593e+02  2.33232588e+01  1.08533029e+00
  1.65042260e+00  8.37865427e-01  9.92262735e-01  5.62918473e+01
  6.79566027e-01  1.31572553e-04  5.47820294e-01  1.58654173e-01
  1.71098327e+03  9.63947189e-03  9.98981984e-01]";0.09282023866988998
0.8641316154394778;0.14400752876567968;"[ 0.00000000e+00 -5.06726738e-01  1.48503382e+00  1.28591619e-02
  8.00267165e-01  5.16723126e+01  1.58901491e+02  9.81979735e+01
  2.68522393e+00  2.53076607e+02  1.17382501e+02  3.47675868e+00
  1.84441191e+00  4.45886049e-01  9.59799787e-01  9.86561382e+01
  8.35035132e-01  8.74311341e-05  5.30572362e-01  1.23270999e-01
  6.76545173e+03  1.38388285e-02  9.97124790e-01]";0.09036650528723011
0.8968570231944146;0.1220871971901103;"[ 0.00000000e+00 -4.77281639e-01  1.37558197e+00  2.70928160e-01
  3.33852518e-01  6.28071857e+01  1.72363296e+02  1.09112172e+02
  2.70598431e+00  3.84881122e+02  5.32204819e+01  3.48551723e+00
  1.57707619e+00  1.09931636e+00  9.48616829e-01  5.73234608e+01
  3.66429176e-01  1.45248953e-04  1.44667429e-01  1.96912254e-01
  8.33337875e+03  9.68957873e-03  9.99167443e-01]";0.0975066053259882
1.065.488.061.927.240;0.0908070172317379;"[ 0.00000000e+00 -5.64366976e-01  1.45241589e+00  2.77210525e-01
  1.92142500e-01  9.61490766e+01  1.44842840e+02  1.81319760e+02
  2.33189274e+00  1.80858905e+02  5.98180401e+01  2.23011727e+00
  3.49806904e-01  2.02544428e+00  9.49290276e-01  5.35494877e+01
  4.85958466e-01  5.98671394e-04  1.14538757e-01  1.93161240e-01
  5.06086196e+03  9.37829358e-03  9.95056339e-01]";0.08314598990619304
0.7960524699725375;0.20570203610907967;"[ 0.00000000e+00 -4.34078605e-01  1.99739679e+00  2.02838285e-01
  3.78721390e-02  3.80150356e+01  1.80932987e+02  7.27578903e+01
  2.97957471e+00  3.97781510e+02  1.26071940e+02  1.30718460e+00
  8.85254136e-01  1.43224308e+00  8.80707350e-01  7.64353384e+01
  3.00564430e-01  4.77687119e-04  7.62211381e-01  2.13093453e-01
  2.19998323e+03  1.49950422e-02  9.99672303e-01]";0.09236960257751092
0.9668505863397641;0.0927295666174579;"[ 0.00000000e+00 -5.06738299e-01  1.42212354e+00  2.70202592e-01
  3.23804197e-01  7.66963225e+01  8.12280203e+01  1.37077086e+02
  2.90578972e+00  7.23089246e+01  6.44174129e+01  2.35360267e+00
  9.85069672e-01  2.30491358e+00  9.99405826e-01  5.62979842e+01
  1.51146426e-01  2.91561850e-05  2.09250987e-01  1.91456803e-01
  9.03969695e+03  9.20035337e-03  9.97160892e-01]";0.08907871370990994
0.9654313816648219;0.0930934074302272;"[ 0.00000000e+00 -5.07456850e-01  1.36616842e+00  2.66200664e-01
  3.37249349e-01  5.67190337e+01  1.24182056e+02  1.18647317e+02
  2.12575017e+00  1.58837772e+02  4.76671347e+01  1.25100141e+00
  7.73712008e-01  1.43029932e+00  9.36461642e-01  4.35917827e+01
  2.66088617e-01  9.66328078e-05  2.67969586e-01  1.59278790e-01
  1.12655918e+03  9.81904503e-03  9.98632703e-01]";0.08939238977450825
0.9968425488251531;0.08699434372026515;"[ 0.00000000e+00 -5.18135009e-01  1.32241802e+00  2.25756406e-01
  3.41957851e-01  9.34608245e+01  1.40434038e+02  1.64237920e+02
  2.69239378e+00  1.46903192e+02  9.76732697e+01  1.56799410e+00
  2.19943860e+00  9.10244191e-02  8.61413475e-01  3.15060671e+01
  1.36699944e-01  6.04440283e-05  6.85727656e-01  1.83237176e-01
  6.36717435e+03  9.77751129e-03  9.98725285e-01]";0.08632901028278595
0.962915145147914;0.09376159074587576;"[ 0.00000000e+00 -4.97380728e-01  1.38119444e+00  2.33460186e-01
  4.31709193e-01  8.23847047e+01  1.70438819e+02  1.41394517e+02
  2.83280382e+00  3.05797490e+02  1.40860604e+02  2.82641017e+00
  1.55029605e+00  1.15496042e+00  9.13946533e-01  3.21805706e+01
  6.78162736e-01  4.85559721e-04  5.31808873e-02  1.75912935e-01
  5.73824296e+03  9.50682924e-03  9.97203457e-01]";0.08937078922336084
0.9061306114862326;0.11691668790025989;"[ 0.00000000e+00 -8.74388033e-01  1.94421084e+00  1.79187381e-01
  3.51736084e-03  3.25243439e+01  1.33401831e+02  7.95305082e+01
  2.08316867e+00  1.53045183e+02  8.26441581e+01  2.24477089e+00
  1.11077930e+00  1.26363994e+00  9.40656298e-01  4.24183837e+01
  2.45826612e-01  5.97161141e-03  1.81148781e-02  2.39121149e-01
  2.98453004e+03  1.33541456e-02  9.83856591e-01]";0.09069555762100223
0.9631756534814041;0.09369120879768711;"[ 0.00000000e+00 -5.19197790e-01  1.38765896e+00  3.10844053e-01
  2.15574242e-01  6.77693821e+01  1.68891142e+02  1.24272190e+02
  2.38012942e+00  1.33590777e+02  9.87039435e+00  3.53880717e+00
  1.06753061e+00  1.29473463e+00  8.96937944e-01  8.12023702e+01
  5.80188852e-01  1.19342067e-04  1.70656558e-01  1.69492171e-01
  9.20515182e+03  9.38209666e-03  9.96757183e-01]";0.08972894599644732
11.966.945.815.585.600;0.1550685307258246;"[ 0.00000000e+00 -6.39051807e-01  1.22043744e+00  1.62227625e-01
  3.47923920e-01  9.32531587e+01  1.94536491e+02  1.60763885e+02
  1.86166638e+00  1.45606907e+02  2.58615588e+02  3.81034993e+00
  1.29033697e+00  1.66754449e+00  8.99428667e-01  5.74250645e+01
  1.53345720e-01  6.99619869e-05  6.14801621e-01  1.73670091e-01
  1.15442984e+03  1.02886173e-02  9.98102523e-01]";0.07603032112336627
12.220.800.091.019.300;0.18691265718307093;"[ 0.00000000e+00 -6.89844548e-01  3.33899863e-01  1.37322312e-01
  1.52340483e-01  2.06772444e+01  3.72071666e+01  3.52414363e+00
  3.43376216e-01  1.94544939e+02  1.80003173e+02  4.25337322e-01
  9.23160236e-01  8.45288009e-01  9.97463874e-01  9.41444765e+01
  6.46522213e-01  1.23601712e-04  3.37630194e-01  1.46785721e-01
  6.93899082e+03  1.18324573e-02  9.96975994e-01]";0.06273104634396498
10.009.183.379.421.600;0.08656756339408778;"[ 0.00000000e+00 -5.29399712e-01  1.30733106e+00  2.57094425e-01
  2.72446767e-01  7.96109762e+01  1.42042397e+02  1.48838120e+02
  2.65225132e+00  3.98641416e+02  2.02743451e+01  2.99494739e+00
  2.03493694e+00  1.59240869e+00  9.45310948e-01  7.28403176e+01
  5.67664833e-01  6.44199647e-05  5.41672388e-01  1.73770428e-01
  3.82130550e+03  9.73040887e-03  9.99711168e-01]";0.08624069545550872
10.619.764.758.960.500;0.09006312094933089;"[ 0.00000000e+00 -5.50970829e-01  1.26466857e+00  2.52264771e-01
  2.06765492e-01  8.94581438e+01  1.93681307e+02  1.25677842e+02
  2.48110846e+00  1.58535185e+02  2.41300731e+02  3.37666429e+00
  8.57408834e-01  1.52592788e+00  9.67479198e-01  6.18723095e+01
  3.03240943e-01  2.87355810e-05  1.12642870e-01  1.57343066e-01
  3.86779181e+03  1.01424339e-02  9.97444495e-01]";0.08133534427577027
0.8078091975396479;0.19339451006126196;"[ 0.00000000e+00 -4.38021721e-01  1.97551400e+00  1.99854120e-01
  4.19199956e-02  4.19214665e+01  1.74826867e+02  7.63679729e+01
  2.86636115e+00  1.99794446e+02  6.19604211e+01  7.41063517e-03
  1.99461550e+00  1.61959640e-01  9.83239387e-01  5.14003248e+01
  5.58375151e-01  8.11343511e-05  5.15962419e-01  2.31823548e-01
  8.12730755e+03  1.45527351e-02  9.96477495e-01]";0.09139321555835855
0.9086427409101605;0.115585236998343;"[ 0.00000000e+00 -5.02645726e-01  1.27715799e+00  1.41661238e-02
  6.72428562e-01  6.33645996e+01  1.62192402e+02  1.17620129e+02
  2.54433969e+00  1.38508571e+02  1.35262036e+02  1.58407157e+00
  5.54815814e-01  1.57107495e+00  9.03475216e-01  6.19769239e+01
  8.90198240e-01  2.21285397e-04  5.11080037e-02  1.42028218e-01
  7.28300757e+03  1.28632968e-02  9.97349623e-01]";0.08837496868821182
0.9574131059768158;0.09532520654209653;"[ 0.00000000e+00 -5.11697553e-01  1.49462863e+00  3.41476952e-01
  2.27580263e-01  6.43866499e+01  1.83519748e+02  1.23095062e+02
  2.37765933e+00  2.55978816e+02  7.59730698e+01  1.00356211e+00
  1.37377887e+00  1.26933127e+00  9.82705701e-01  5.69363788e+01
  5.09122186e-01  3.78915198e-04  1.90599779e-01  1.77873407e-01
  5.14869548e+03  9.52211511e-03  9.98682762e-01]";0.09037121459434594
1.183.154.578.941.680;0.14522512322070336;"[ 0.00000000e+00 -6.35899694e-01  1.13054443e+00  1.36905627e-01
  4.05705459e-01  9.40243716e+01  1.79531551e+02  5.22617469e+01
  1.09733021e+00  2.64494520e+02  3.73733668e+02  3.86382747e+00
  1.70015953e+00  9.10955545e-01  9.96890514e-01  3.65445123e+01
  6.83106621e-01  3.30086357e-06  2.14573025e-01  2.06445209e-01
  4.54017561e+03  1.00090485e-02  9.97308244e-01]";0.07458789248740694
0.8752276826982534;0.13598574751058568;"[ 0.00000000e+00 -4.96239883e-01  1.96875168e+00  1.92742218e-01
  6.33330883e-03  3.31679206e+01  1.20713604e+02  7.70831428e+01
  2.10858952e+00  2.85717803e+02  3.86554476e+01  3.87808295e+00
  1.64132621e+00  1.33891319e-02  9.72737987e-01  2.44403627e+01
  5.27140714e-01  4.82013880e-04  1.05251497e-01  2.56666038e-01
  3.86842407e+03  1.35481283e-02  9.88362271e-01]";0.08996747323476839
0.9915171321313522;0.08766558531428281;"[ 0.00000000e+00 -5.68593294e-01  1.37311472e+00  2.94312115e-01
  1.83780889e-01  8.57706907e+01  1.77918533e+02  1.50991270e+02
  2.70155527e+00  1.71181919e+02  1.33605738e+01  8.73635109e-01
  1.26036689e+00  1.96064375e+00  8.57254291e-01  9.66695047e+01
  9.33892156e-01  9.73084885e-05  1.74586758e-01  1.80092041e-01
  2.55492072e+03  9.85495643e-03  9.96591648e-01]";0.08718299114945882
12.427.798.928.053.500;0.2072339915378988;"[ 0.00000000e+00 -7.01074513e-01  1.13395385e+00  1.23992618e-01
  3.75647244e-01  6.00266299e+01  1.83104908e+02  4.79272967e+01
  8.46313061e-01  1.87231792e+02  3.72978089e+02  3.94473924e+00
  1.98238766e+00  9.64475867e-01  9.93212971e-01  8.20466603e+01
  2.53050665e-01  1.36670760e-03  1.69262855e-01  1.74851425e-01
  7.83714566e+03  1.06185485e-02  9.98806372e-01]";0.0724904735225882
10.097.425.596.299.000;0.08605415174550557;"[ 0.00000000e+00 -5.69268174e-01  8.24626212e-01  1.56009422e-01
  2.98290573e-01  1.73297078e-01  5.17818682e-02  3.09954010e+00
  2.31888481e-01  3.78558466e+02  7.22208592e+01  6.42887991e-01
  1.82623477e+00  7.35611738e-01  9.83217838e-01  8.44854261e+01
  1.38519545e-01  3.08319425e-04  6.41842704e-01  1.61670919e-01
  3.24115909e+03  1.03292431e-02  9.99415987e-01]";0.07893168326305444
10.564.472.628.814.800;0.08911678401809364;"[ 0.00000000e+00 -5.62930175e-01  1.22203829e+00  2.03362710e-01
  2.96771973e-01  7.07159862e+01  1.05020662e+02  1.54531613e+02
  2.05827338e+00  7.89932584e+01  8.84483255e+01  2.10138251e+00
  3.49508231e-01  2.88568537e+00  7.63496122e-01  1.55354122e+01
  8.59309562e-01  3.69959898e-04  3.78198083e-01  1.68631010e-01
  7.39716801e+03  9.96958350e-03  9.93195665e-01]";0.08325612208956124
0.8103143329951619;0.19087329444189705;"[ 0.00000000e+00 -4.41294515e-01  1.97683635e+00  1.99268310e-01
  4.12930299e-02  2.89235196e+01  1.84376772e+02  6.52821749e+01
  2.72235650e+00  3.05024132e+02  3.02666359e+01  2.41771332e+00
  7.55671868e-01  1.25284011e+00  9.41849174e-01  3.53139913e+01
  2.42463546e-01  5.97045168e-04  7.36157253e-01  2.18446186e-01
  5.40086976e+03  1.42676369e-02  9.98618116e-01]";0.09130857030012773
11.631.704.002.534.100;0.13206269197913523;"[ 0.00000000e+00 -6.61415632e-01  1.06224875e+00  1.49370071e-01
  3.13950357e-01  9.39231863e+01  1.99774913e+02  5.30069796e+01
  1.15926615e+00  2.21110179e+02  3.91526018e+02  3.83788706e+00
  7.25736383e-01  1.26429711e+00  9.52756847e-01  6.67115338e+01
  3.28676213e-01  1.09471933e-04  1.08853683e-01  1.82384320e-01
  1.35811735e+03  1.08921751e-02  9.99588714e-01]";0.07456194216491563
10.515.300.642.054.600;0.08838879930705146;"[ 0.00000000e+00 -5.59204602e-01  1.34895128e+00  2.43319683e-01
  2.90909614e-01  9.94858753e+01  1.64535340e+02  1.83917670e+02
  2.49276019e+00  2.86527571e+02  1.45061961e+02  4.13712486e-01
  7.03369411e-01  1.78380451e+00  9.42740240e-01  6.35595373e+01
  1.68169536e-01  4.05667627e-04  5.54960469e-01  1.73956039e-01
  3.93339681e+03  9.89017307e-03  9.95323236e-01]";0.08338928409391988
10.225.340.032.332.300;0.08674557571426056;"[ 0.00000000e+00 -5.34420748e-01  1.28516949e+00  2.39093547e-01
  2.33775934e-01  9.56060095e+01  1.04698605e+02  1.68215402e+02
  2.72791168e+00  2.50696359e+02  5.37155886e+01  3.60661805e+00
  9.97763744e-01  1.63618571e+00  8.68452433e-01  5.55244803e+01
  2.07284792e-01  2.25149465e-04  2.48251405e-01  1.95484065e-01
  5.47461881e+03  9.55699005e-03  9.99252763e-01]";0.08472600913058037
0.9213819168871542;0.10926412523658857;"[ 0.00000000e+00 -5.22026806e-01  1.32906275e+00  1.23750114e-02
  6.83286372e-01  4.07789933e+01  1.61993733e+02  9.63351344e+01
  1.98750889e+00  3.69620609e+02  6.90099060e+01  2.86273418e+00
  1.81884569e+00  1.47083313e+00  8.75796953e-01  6.09689902e+01
  3.11960361e-01  7.38915000e-05  7.22041090e-01  1.37594619e-01
  3.17732849e+03  1.28282866e-02  9.98415133e-01]";0.0886427124272049
0.9020603945135921;0.11913677142519397;"[ 0.00000000e+00 -8.53066682e-01  1.52406134e+00  1.27139791e-02
  7.16514612e-01  6.41491095e+01  1.29970565e+02  1.14401070e+02
  2.86072417e+00  6.48010674e+01  1.11586298e+02  2.40359711e-01
  1.85434054e+00  8.98505413e-01  9.31473423e-01  7.45311829e+01
  6.25064520e-01  2.34783302e-04  6.00513928e-01  1.29341084e-01
  3.53300895e+03  1.37413778e-02  9.93281703e-01]";0.08978128395528795
