,new_ofv_old_params,new_opt_params,new_opt_ofv
0,0.11484451898677883,"[ 0.00000000e+00 -4.98316491e-01  1.90719282e+00  1.19637139e-01
  1.07185627e+00  9.75164331e+01  1.33402814e+02  1.66435732e+02
  2.95970366e+00  1.54916495e+02  6.19258299e+01  1.70009138e+00
  1.32922459e+00  1.32410374e+00  9.90919013e-01  7.05673473e+01
  5.99635763e-01  7.15650208e-05  3.71547209e-01  1.73366578e-01
  8.50679473e+03  9.73121105e-03  9.99728677e-01]",0.09204137127606704
1,0.10231886353945241,"[ 0.00000000e+00 -3.00796850e-01  1.97266516e+00  3.26130913e-01
  4.12067864e-01  9.33614776e+01  1.76495505e+02  1.62079189e+02
  2.69557544e+00  2.65902999e+02  4.02935284e+01  2.61038724e+00
  4.45794442e-01  2.02795465e+00  9.74919880e-01  5.29332466e+01
  6.13795379e-01  1.09532726e-05  3.96536726e-01  1.85357120e-01
  7.11883432e+03  9.56745672e-03  9.99392494e-01]",0.08615178689442282
2,0.1020608422991145,"[ 0.00000000e+00 -4.17814565e-01  1.47407598e+00  2.77887193e-02
  9.43141808e-01  6.75166108e+01  1.97500496e+02  1.32427292e+02
  2.07751353e+00  1.29644275e+02  3.59572453e+01  8.36622355e-01
  7.69560098e-01  1.38040340e+00  9.71228595e-01  2.79272796e+01
  5.01661746e-01  7.08213104e-05  8.68633505e-01  1.65840471e-01
  7.02745831e+03  9.34424316e-03  9.98628601e-01]",0.08610179310312094
3,0.09908321592389302,"[ 0.00000000e+00 -9.64715384e-01  1.98273071e+00  1.13062976e-01
  9.09534640e-01  6.55909111e+01  9.57615698e+01  1.27753990e+02
  2.24547376e+00  2.37266065e+02  4.80009779e+01  1.88268058e+00
  6.57295653e-01  2.10263449e+00  9.78988514e-01  8.08656617e+01
  1.83691203e-01  1.13797729e-04  6.71992776e-01  1.89209569e-01
  2.81750840e+03  9.67208161e-03  9.99327294e-01]",0.08486244065855153
4,0.11423113717320965,"[0.00000000e+00 5.49904571e-01 1.10127070e+00 1.75758869e-01
 4.99964274e-01 8.27678531e+01 1.82497880e+02 1.42516942e+02
 2.50848591e+00 2.82252007e+02 7.57129825e+01 2.92003959e+00
 3.06790750e+00 3.81122468e-02 9.74975085e-01 5.71125109e+01
 7.35017803e-01 5.14292871e-04 4.12937467e-01 1.95398372e-01
 5.05001776e+03 8.87376234e-03 9.99172747e-01]",0.0961117884310706
5,0.10864156752107501,"[ 0.00000000e+00 -7.92754524e-01  1.88876477e+00  1.61349366e-01
  1.96955215e-03  5.55902678e+01  1.09244984e+02  1.07160206e+02
  2.51826476e+00  2.75088915e+02  1.97704375e+01  3.07535247e+00
  1.09379001e+00  1.58845166e+00  9.77537396e-01  6.66883812e+01
  4.15667047e-01  3.10040148e-03  5.58984060e-03  2.12220606e-01
  8.65111919e+03  1.38170262e-02  8.87125943e-01]",0.08302022444769352
6,0.09234066445670985,"[ 0.00000000e+00 -1.76131839e-01  1.79011811e+00  2.70252857e-01
  5.30475818e-01  8.00877061e+01  9.44879189e+01  1.50792634e+02
  2.37216571e+00  1.01649805e+02  3.68840494e+01  5.02594449e-01
  2.55128176e+00  2.42549464e-01  9.90625303e-01  1.79785550e+01
  6.47262178e-01  5.82644496e-05  5.84807894e-01  2.09658625e-01
  5.17952624e+03  8.56579674e-03  9.99816056e-01]",0.08627636699883645
7,0.10939483774149339,"[ 0.00000000e+00 -1.72640235e-01  6.50190122e-01  1.90393191e-02
  4.87384452e-01  7.22574062e+00  1.44232454e+02  7.18352064e+01
  1.00405032e+00  1.95332004e+02  8.62801123e+01  1.18136428e+00
  1.52356202e+00  7.04411906e-01  9.23058066e-01  6.82028728e+01
  5.46867124e-01  1.27283562e-03  8.00501786e-03  1.28767956e-01
  5.75430992e+03  1.32046354e-02  9.54310734e-01]",0.08204989705688204
8,0.09626134049826918,"[ 0.00000000e+00 -6.46810575e-01  1.62501656e+00  6.01045422e-02
  1.11609256e+00  3.14939967e+01  9.30013048e+01  9.56461636e+01
  1.67874846e+00  3.28871302e+02  6.55947999e+01  3.10270798e+00
  1.71708939e+00  1.50943640e+00  9.60523339e-01  5.34936632e+01
  9.99874551e-02  1.98047906e-04  4.92430675e-01  1.89646887e-01
  2.27387580e+02  9.22989274e-03  9.94694307e-01]",0.08985016267594514
9,0.08913948400354454,"[ 0.00000000e+00 -6.19896204e-01  1.11575516e+00  7.41110461e-02
  6.42283307e-01  7.22798615e+01  1.30746419e+02  1.06029652e+02
  2.23859950e+00  2.61743313e+02  1.69074608e+02  3.57419649e+00
  3.65305635e-01  2.29823037e+00  9.92766188e-01  8.34573465e+01
  9.24385809e-01  1.65744669e-04  6.24230147e-01  2.09259529e-01
  4.15487961e+03  9.66372357e-03  9.99197534e-01]",0.08296468542306956
