,new_ofv_old_params,new_opt_params,new_opt_ofv
0,0.0991493357992771,"[ 0.00000000e+00 -5.31598078e-01  1.44360809e+00  3.03930284e-01
  2.33400370e-01  8.87663120e+01  1.05431079e+02  1.58032236e+02
  2.69357620e+00  2.02879579e+02  3.83910558e+01  1.89500046e+00
  1.00503192e+00  2.61070040e+00  9.64305472e-01  6.44085588e+01
  5.99515017e-01  2.29286867e-05  4.17805263e-01  1.75128611e-01
  8.34230809e+03  9.16671382e-03  9.97979970e-01]",0.09798732796285359
1,0.10029793172330648,"[ 0.00000000e+00 -5.72638011e-01  1.60977620e+00  1.32217913e-02
  6.86049489e-01  7.97867317e+01  1.19412356e+02  1.55823118e+02
  2.18655485e+00  1.89918029e+02  4.25328216e-02  2.63020567e+00
  2.31982383e+00  6.62860213e-01  9.91723843e-01  4.81677506e+01
  3.94335667e-01  1.20631793e-03  8.68693497e-02  1.31565262e-01
  9.06782841e+03  1.26665638e-02  9.81153887e-01]",0.09578122426325242
2,0.10250642347028105,"[ 0.00000000e+00 -5.65103390e-01  1.55637560e+00  1.46774214e-01
  1.07942361e-02  7.00047090e+01  1.59811900e+02  1.26407130e+02
  2.52659767e+00  1.52720661e+02  4.42796320e+01  1.36823795e+00
  4.68339793e-01  9.74178353e-01  9.93666638e-01  4.47061535e+01
  5.42036799e-01  2.96684044e-03  4.51401438e-02  2.25595549e-01
  5.51527862e+03  1.30134187e-02  9.04275677e-01]",0.09781178844818372
3,0.09702414940060222,"[ 0.00000000e+00 -5.35678128e-01  1.38131844e+00  2.67699127e-01
  2.04025437e-01  4.09345144e+01  9.70045300e+01  1.09647806e+02
  1.70582277e+00  2.50255362e+02  1.96333038e+01  1.33416339e+00
  9.25933978e-01  1.65492021e+00  8.49272711e-01  5.55594372e+01
  3.72300829e-01  1.18615041e-04  3.43168867e-01  2.12566413e-01
  1.59850711e+03  9.16479267e-03  9.97504938e-01]",0.09653442948783575
4,0.10124456650820268,"[ 0.00000000e+00 -5.28611463e-01  1.39586593e+00  3.05169583e-01
  1.43217428e-01  9.31487851e+01  1.34637113e+02  1.65698328e+02
  2.50642237e+00  2.24683294e+02  6.48161128e+01  3.21164464e+00
  1.58003225e+00  1.31810607e+00  9.94336910e-01  5.17076554e+01
  5.34624870e-01  3.82663420e-05  2.53152934e-01  1.94094603e-01
  7.02279577e+03  9.34362617e-03  9.98971912e-01]",0.09983176022105567
5,0.09919205264004471,"[ 0.00000000e+00 -5.16320020e-01  1.51630733e+00  3.24671113e-01
  1.27501413e-01  8.44702542e+01  5.38470618e+01  1.52340561e+02
  2.58187215e+00  1.32916200e+02  2.59316042e+01  2.19681477e+00
  1.41440667e+00  8.21049681e-01  9.13647149e-01  6.18314442e+01
  4.44417108e-01  7.27739459e-05  1.48071807e-01  1.85310969e-01
  2.09365423e+03  9.19869855e-03  9.99752316e-01]",0.0982754987019594
6,0.09482707558423353,"[ 0.00000000e+00 -5.29822096e-01  1.52264201e+00  3.58699199e-01
  7.74481272e-02  8.17234537e+01  7.62331818e+01  1.50124654e+02
  2.47566713e+00  2.52901374e+02  3.55168245e+01  1.40735844e+00
  9.28434426e-01  1.74212177e+00  7.17857698e-01  7.85358743e+01
  4.40624364e-01  3.22787931e-04  2.15204184e-01  1.77942540e-01
  3.38113049e+03  9.46130899e-03  9.97636513e-01]",0.09418522811733165
7,0.10004593188302036,"[ 0.00000000e+00 -5.52891040e-01  1.91109807e+00  1.69441471e-01
  1.33839408e-02  5.76961719e+01  1.29361939e+02  1.11652089e+02
  2.72966038e+00  2.85485839e+02  1.22583820e+02  3.24395700e+00
  5.25983400e-01  1.00808799e+00  6.86734926e-01  3.36846376e+01
  3.05074634e-01  3.45192146e-03  2.55272591e-02  2.11758375e-01
  1.47109914e+03  1.33611623e-02  8.82140549e-01]",0.09635586584240408
8,0.09970639232409806,"[ 0.00000000e+00 -5.30570953e-01  1.42882601e+00  3.13466415e-01
  1.74582783e-01  3.95045945e+01  1.30398311e+02  1.04468010e+02
  1.76057706e+00  2.39313548e+02  1.08389609e+02  3.34485526e+00
  2.29936156e+00  9.99817689e-01  8.59710875e-01  7.76482301e+01
  3.39327205e-01  2.66607827e-04  1.48623857e-01  1.85982042e-01
  4.04433349e+03  8.87671610e-03  9.97576344e-01]",0.09938293060212045
9,0.09833891040971143,"[ 0.00000000e+00 -5.35698703e-01  1.39930140e+00  3.15997018e-01
  1.14596793e-01  9.20122533e+01  1.18629522e+02  1.62373044e+02
  2.79088766e+00  1.13130831e+02  1.16936778e+01  1.78484860e+00
  1.38529651e-01  2.28393000e+00  9.33717327e-01  8.25245731e+01
  5.91925321e-01  1.19287511e-04  1.35007153e-01  1.97979206e-01
  1.17076175e+03  9.22946908e-03  9.95213199e-01]",0.0973697151900127
