,new_ofv_old_params,new_opt_params,new_opt_ofv
0,2.2002978709033236,"[0.00000000e+00 9.27951743e-01 1.92435441e+00 9.66587092e-02
 6.02759741e-03 7.43122253e+01 1.54659188e+02 6.01401315e+01
 2.14803089e+00 2.22703585e+02 9.85327650e+01 3.04245089e+00
 3.32912123e+00 3.67738786e-01 7.86427150e-01 6.42018015e+01
 3.89338422e-02 9.80147852e-04 1.17785548e-01 7.51030369e-01
 3.84624059e+03 8.30228259e-04 9.97806936e-01]",0.794862125264981
1,2.2114902659418587,"[0.00000000e+00 7.46919486e-01 1.75940648e+00 9.23020877e-02
 2.40039852e-02 7.10589115e+01 5.92196230e+01 4.56181452e+01
 2.66089348e+00 2.96340100e+02 2.07240358e+00 2.81667891e+00
 2.68534431e+00 7.08685258e-01 9.70189006e-02 5.66530974e+01
 1.52073932e-01 2.52853885e-04 1.81076347e-01 1.01843713e-02
 4.30867016e+03 8.64791118e-04 9.96615404e-01]",0.7754818980378003
2,2.2419666136834766,"[0.00000000e+00 9.84748593e-01 1.85688915e+00 9.63742079e-02
 6.14959605e-04 8.23998054e+01 1.16668871e+02 4.90780255e+01
 8.02505232e-01 1.26557539e+02 1.02539824e+02 3.69760073e+00
 1.60021173e+00 3.81284885e+00 3.63219691e-01 2.45218634e+01
 2.93201899e-01 6.43669999e-04 2.36494102e-01 5.26184214e-01
 3.99169318e+03 8.00226173e-04 9.96874494e-01]",0.7881611758246851
3,2.2148144692980165,"[0.00000000e+00 9.75653729e-01 1.87500602e+00 9.59898456e-02
 3.64188935e-03 2.78386515e+01 1.70655586e+02 1.28095644e+01
 2.30075468e+00 1.93909016e+02 1.61641729e+02 2.08384561e+00
 1.57445891e+00 3.23675842e+00 9.64701456e-01 6.19173066e+01
 3.74374656e-01 5.96980403e-04 4.97949312e-01 1.17981401e-01
 6.46949105e+03 8.09783911e-04 9.99114433e-01]",0.7905555934057314
4,2.223093874956383,"[0.00000000e+00 8.30359496e-01 1.80255108e+00 9.19297812e-02
 3.13358524e-03 7.97043034e+01 1.30299114e+02 2.25102554e+01
 1.19104542e+00 1.73908124e+02 6.54129217e+01 2.16001848e+00
 4.35760991e+00 3.71829507e+00 5.89705967e-01 3.52222008e+01
 7.20204511e-01 6.75612822e-04 5.98267432e-01 4.36828016e-01
 2.99263242e+03 8.01394728e-04 9.97423406e-01]",0.7921927374815942
5,2.191386398199319,"[0.00000000e+00 9.76885725e-01 1.70981874e+00 9.11203229e-02
 3.96293978e-03 9.41760735e+01 1.13725211e+02 7.10281225e+01
 1.18301853e-01 6.46236211e+01 8.90658952e+01 4.50536490e-01
 5.22928608e+00 3.95492810e+00 4.30331271e-01 3.94836217e+01
 3.01343329e-01 1.27386579e-03 1.12092377e-01 4.92800848e-01
 7.00507733e+03 7.82671015e-04 9.95472431e-01]",0.7974564534791694
6,2.2010853077101586,"[0.00000000e+00 7.55971149e-01 1.80996268e+00 9.09160134e-02
 1.17915761e-02 6.92079923e+01 1.75649341e+02 6.32510952e+01
 1.82603824e+00 2.27105344e+02 1.57117349e+02 1.54454187e+00
 4.74353877e+00 2.26883592e+00 2.84883700e-01 3.80247708e+01
 5.17441137e-01 5.51622242e-04 2.67393805e-01 7.60546887e-01
 9.53753642e+03 8.55896824e-04 9.99659219e-01]",0.7955801346768644
7,2.1963036773657256,"[0.00000000e+00 9.66089859e-01 1.75363190e+00 9.26962108e-02
 1.91328253e-03 2.87952164e+00 1.86391556e+02 3.15470941e+01
 2.95718917e+00 2.73901942e+02 5.08687136e+01 1.70014560e+00
 6.46483627e+00 8.98629045e-01 2.92146864e-01 9.94162412e+01
 9.80121463e-01 3.89181784e-07 9.31001272e-01 3.01357862e-03
 6.83694989e+03 1.75896817e-03 9.99990151e-01]",0.6892100379271888
8,2.224774116660046,"[0.00000000e+00 9.83781587e-01 1.78786824e+00 9.48206667e-02
 1.03745720e-02 7.30491483e+01 9.73183768e+01 6.59442377e+01
 2.70570699e+00 1.30218392e+02 8.50889127e+01 1.42092574e+00
 5.90759206e+00 4.11864471e+00 4.49662869e-01 7.56961636e+01
 2.90781728e-01 3.52396806e-04 2.47317241e-01 6.47411447e-03
 3.34947703e+03 8.30329925e-04 9.82972001e-01]",0.7728565645949755
9,2.2067314819181663,"[0.00000000e+00 9.13269435e-01 1.76603535e+00 9.32536594e-02
 4.05393696e-03 9.26361153e+01 6.49168695e+01 8.29547786e+01
 1.58948976e+00 3.63722499e+02 2.55815262e+01 2.14420517e+00
 7.50539894e+00 1.06136795e+00 6.77059780e-01 2.26145835e+01
 9.99315024e-01 5.22060952e-04 5.11602785e-01 7.21443635e-01
 7.86348865e+03 8.04153428e-04 9.99388944e-01]",0.7939386221984205
10,2.2244518555814508,"[0.00000000e+00 8.30514509e-01 1.36578512e+00 8.40852279e-02
 2.20615361e-02 6.56258751e+01 1.42016740e+02 6.17878445e+01
 2.15645000e+00 9.58266955e+01 1.08360092e+02 3.30445905e+00
 1.25007186e+01 4.77989291e+00 2.48582436e-01 9.08484364e+01
 4.98293582e-01 5.03387312e-05 1.29112271e-01 4.74201901e-03
 4.24278178e+03 7.44044534e-04 9.91689972e-01]",0.7633180788347116
11,2.2128776799956467,"[0.00000000e+00 7.87103493e-01 1.60493441e+00 8.34329178e-02
 9.27350219e-03 6.23429872e+01 4.06826163e+01 4.19309660e+01
 8.78325670e-01 8.85938070e+01 6.04099435e+00 2.76615158e+00
 5.12523032e+00 3.95987694e+00 3.39808221e-01 9.84590112e+01
 3.44063416e-01 2.34507174e-04 6.79610963e-01 1.66526269e-02
 2.91893132e+03 8.50699479e-04 9.99453361e-01]",0.7796693044764632
12,2.212053229294153,"[0.00000000e+00 6.40818315e-01 1.83966101e+00 9.77665241e-02
 8.79503308e-03 9.46609183e+01 1.34096283e+02 9.36219489e+00
 6.64810022e-01 3.20569679e+02 1.34416355e+02 1.45008346e+00
 1.97801676e+00 1.64049924e+00 1.87140564e-01 8.47989952e+01
 4.57268192e-01 3.73461429e-05 7.50158322e-01 6.05294032e-03
 4.12013695e+03 8.77347929e-04 9.97986323e-01]",0.7495896106552494
13,2.2126171638070087,"[0.00000000e+00 7.51491911e-01 1.64553229e+00 8.68578010e-02
 6.52262293e-03 4.82188894e+01 1.54956148e+02 6.84436163e+01
 2.30980187e+00 1.18853635e+02 9.96627212e+01 2.54391898e+00
 1.64950435e+01 4.84908778e+00 5.71719374e-01 9.02584026e+01
 5.82989270e-01 3.89133111e-04 6.50630084e-01 4.70471878e-01
 8.12236909e+03 8.23979050e-04 9.98967205e-01]",0.7936930072917822
14,2.1872777995731725,"[0.00000000e+00 9.59971534e-01 1.95694779e+00 9.74366527e-02
 1.13847498e-02 4.97732916e+01 1.98322309e+02 7.42859235e+01
 2.17657201e+00 4.70677019e+01 4.95527467e+01 3.42279741e+00
 1.38294677e+01 4.30290403e+00 3.90324684e-01 9.66314520e+01
 7.79102620e-01 1.33767855e-03 7.28633232e-01 4.90919496e-01
 1.51697866e+03 8.85077662e-04 9.99423725e-01]",0.797597981937487
15,2.194473758337542,"[0.00000000e+00 9.73664689e-01 1.66140224e+00 8.94575541e-02
 6.28529638e-03 2.10856216e+01 1.57468136e+02 2.82076229e+01
 2.89765106e+00 1.71348361e+02 7.59243680e+01 2.45529783e+00
 1.07061702e+01 1.47658649e+00 3.23468294e-01 2.39179873e+01
 1.72349537e-01 4.42483350e-04 6.05911878e-01 3.51654633e-01
 9.57485536e+03 8.31607378e-04 9.96883748e-01]",0.7945758874818989
16,2.2151437197067776,"[0.00000000e+00 8.05882378e-01 1.76387926e+00 8.96439176e-02
 1.20291904e-02 7.04305463e+01 1.55424010e+02 3.22014289e+01
 7.26937599e-01 2.99425150e+02 5.86262011e+00 1.98419695e+00
 1.30987912e+01 1.33488534e-01 6.42839229e-01 5.23907205e+01
 2.45363354e-01 4.19867962e-04 3.62337151e-01 6.77147028e-01
 9.08493769e+03 7.83023430e-04 9.98665195e-01]",0.7945199305492997
17,2.248862217273547,"[0.00000000e+00 9.18060527e-01 1.77365462e+00 9.38054409e-02
 3.80170389e-05 4.27926822e+01 1.73439600e+02 5.20959984e+01
 1.90161129e+00 1.35158438e+02 4.84011766e+01 2.32301236e+00
 7.20312558e+00 2.53365215e-01 9.58764284e-01 4.75473554e+01
 6.05850420e-01 4.06065804e-03 8.76224645e-01 6.16457776e-01
 3.62769814e+03 8.34293201e-04 9.99991288e-01]",0.7874997155442769
18,2.2117549885674066,"[0.00000000e+00 7.89292119e-01 1.82360452e+00 9.31846299e-02
 7.20359253e-04 9.32084459e+01 1.55774953e+02 5.60873469e+01
 6.98706437e-01 3.25019693e+02 4.25658115e+01 2.48953757e+00
 6.80800098e+00 2.70032043e+00 6.02356275e-01 4.31215653e+01
 1.45650535e-01 1.72401673e-03 6.96990697e-01 9.85166120e-01
 2.91117011e+03 7.91010877e-04 9.99579601e-01]",0.7931514733034847
19,2.180943979039938,"[0.00000000e+00 9.34863761e-01 1.46168700e+00 8.40257102e-02
 1.06147036e-03 2.36122318e+01 1.42117283e+02 3.94863352e+01
 1.82805455e+00 1.41991624e+02 4.16731330e+01 1.06680891e+00
 4.96864772e+00 3.58740778e+00 6.80284689e-01 5.05539309e+01
 8.72485839e-01 3.28100091e-04 6.75559321e-02 9.24346839e-01
 8.22178077e+03 9.16886282e-04 9.97842029e-01]",0.7966642762537655
20,2.2429522180238832,"[0.00000000e+00 9.05995936e-01 1.73724156e+00 8.29088874e-02
 2.42037657e-02 8.47825187e+01 6.65602489e+01 4.89415554e+01
 1.16582727e+00 1.18940144e+01 6.16516498e+01 2.42053191e+00
 3.60697956e+00 4.21888958e+00 8.80507224e-01 7.74740937e+01
 1.68046211e-01 5.84843763e-05 7.42087469e-02 1.22572033e-02
 4.47343212e+03 8.86950448e-04 9.95434969e-01]",0.7712224425521536
21,2.2110912524420963,"[0.00000000e+00 9.88843700e-01 1.88478520e+00 9.70807984e-02
 2.48349205e-05 2.25112981e+01 9.53173603e+01 3.27913421e+01
 1.83259293e+00 1.92112206e+02 7.57893718e+01 2.81707731e+00
 4.73630117e+00 4.23877605e+00 2.20635601e-01 5.68766958e+01
 1.40851122e-01 5.45706705e-04 3.86519273e-01 9.57287502e-01
 3.02227152e+03 8.48365514e-04 9.99606566e-01]",0.7894188635117511
22,2.1990590762108955,"[0.00000000e+00 5.25302681e-01 1.73438578e+00 8.36177401e-02
 1.59421436e-02 1.95425588e+01 5.48484071e+01 1.26939249e+01
 1.53323589e-01 5.59584477e+01 9.36017042e+00 2.50929902e+00
 1.32542409e+01 7.49690994e-01 2.72646225e-01 9.34817516e+01
 3.69064237e-01 2.85229085e-04 5.44504519e-01 8.56884849e-03
 2.36809403e+03 9.56710491e-04 9.96809285e-01]",0.7747456434727854
23,2.1911957296565157,"[0.00000000e+00 5.36118790e-01 1.83049181e+00 8.86843433e-02
 1.18989417e-02 4.17277430e+01 3.18073888e+01 4.35099231e+01
 2.97563650e+00 1.57716362e+02 2.25273545e+01 1.64588033e+00
 1.93143979e+01 2.99361663e+00 6.08401026e-01 8.21852672e+01
 4.23780450e-01 4.99519557e-04 7.48961424e-01 1.41230606e-02
 1.50637109e+03 8.29639715e-04 9.99021290e-01]",0.7915828323706195
24,2.218744159631507,"[0.00000000e+00 8.07843449e-01 1.52407194e+00 8.38248045e-02
 3.19361501e-03 9.27220003e+01 1.04469902e+02 2.03399508e+01
 4.40711450e-01 1.36460564e+02 9.56505321e+01 2.73427219e+00
 6.75989599e-01 3.04545311e+00 4.57115485e-01 3.36224427e+01
 8.64152078e-01 8.39353852e-04 2.70858376e-01 7.09899315e-01
 6.23074439e+02 8.00562204e-04 9.97353888e-01]",0.7942937633216435
25,2.2183472383503524,"[0.00000000e+00 9.84146480e-01 1.75245181e+00 8.94951581e-02
 1.62786765e-02 2.43800590e+01 1.87257522e+02 5.21607031e+01
 2.35467848e+00 1.81562416e+02 3.92839116e+01 3.21279340e+00
 9.52302541e+00 3.60040412e+00 7.99188581e-01 9.91696645e+01
 4.59907034e-01 8.24506341e-07 4.80143509e-01 2.65064901e-03
 6.77917498e+03 1.88402654e-03 9.99390014e-01]",0.6829305951390735
26,2.2133683938341155,"[0.00000000e+00 7.80397669e-01 1.45624243e+00 9.51725002e-02
 1.06270802e-02 2.95236801e+01 1.44225326e+02 2.24118228e+01
 2.63346099e+00 1.86436919e+02 1.59320446e+01 3.32816290e+00
 1.38545680e+01 2.88578162e+00 2.61881545e-01 9.31039961e+01
 5.87752050e-01 1.80491632e-04 5.02879071e-01 5.21457818e-03
 4.84470910e+03 7.86982615e-04 9.95311483e-01]",0.7709141312737671
27,2.2207557983471804,"[0.00000000e+00 9.27822081e-01 1.77026053e+00 9.30983768e-02
 2.67638766e-03 8.06970937e+01 1.74940867e+02 2.37358709e+01
 3.82709010e-01 1.87572065e+02 5.30968612e+01 9.21902067e-02
 2.05541695e+00 1.91105784e+00 3.55962515e-01 1.98576738e+01
 4.70898338e-01 5.25502500e-05 5.92609588e-01 6.58033722e-01
 4.51760360e+03 8.15096105e-04 9.99262306e-01]",0.7902073596429421
28,2.2195048119357734,"[0.00000000e+00 9.64924476e-01 1.57233410e+00 8.70240077e-02
 1.83980203e-03 8.68059693e+01 5.00052637e+01 8.18010696e+01
 1.99714202e+00 1.75784818e+02 4.66819524e+01 3.71003114e+00
 2.45688951e-01 2.39308671e-02 6.97916837e-01 2.88293005e+01
 2.10814994e-01 4.09493843e-04 4.04394859e-01 8.84662897e-01
 3.93527405e+03 8.68958720e-04 9.92938153e-01]",0.7922318322687847
29,2.220110611389938,"[0.00000000e+00 9.37952699e-01 1.72081541e+00 8.52006377e-02
 3.58283054e-02 7.37140495e+01 9.11176391e+01 7.19056490e+01
 8.93521570e-01 2.35101545e+02 2.04526596e+00 3.17505808e+00
 3.91698578e+00 3.26523528e+00 4.08084643e-03 8.89327747e+01
 1.43291765e-01 4.77900661e-04 1.95161740e-01 1.47692858e-02
 4.72276459e+03 8.93946953e-04 9.91732411e-01]",0.7819677061887133
30,2.2304086544346298,"[0.00000000e+00 8.65818960e-01 8.99576801e-01 6.59849932e-02
 1.94622603e-02 9.32185167e+01 1.89240000e+02 5.63579954e+01
 2.03013916e+00 3.14187465e+02 1.32625423e+02 1.20319065e+00
 5.65560025e+00 2.78287383e+00 6.11451379e-01 8.50311388e+01
 1.08396743e-01 2.68642527e-04 4.68723413e-01 2.31713850e-02
 2.52497287e+02 8.54328475e-04 9.87826317e-01]",0.7801300560370943
31,2.1925834350626054,"[0.00000000e+00 9.27429984e-01 1.72375223e+00 8.30629701e-02
 6.21039239e-02 2.67506138e+01 1.94517392e+02 5.12409324e+01
 2.52579665e+00 1.11381542e+02 1.70201419e+02 2.40467909e+00
 1.58535256e+01 1.25536670e+00 4.19510682e-01 3.91284671e+01
 4.81978225e-01 2.74648392e-04 5.76158664e-01 8.60405464e-01
 1.26399467e+02 8.24614662e-04 9.84933919e-01]",0.79596911705393
32,2.2090789840483542,"[0.00000000e+00 9.90773575e-01 1.76974812e+00 9.22502865e-02
 7.70319403e-03 3.84096373e+01 1.51172613e+02 4.10485281e+01
 1.80920294e+00 1.37411199e+02 4.13800370e+01 2.68843739e+00
 6.21292559e+00 3.74687706e+00 7.19650145e-01 1.83444494e+01
 3.03286414e-01 5.98566425e-04 6.87731818e-01 8.30630762e-01
 5.59652395e+03 7.91085921e-04 9.96620471e-01]",0.7936228778782007
33,2.1951109163944684,"[0.00000000e+00 9.36993357e-01 1.95834878e+00 1.08255475e-01
 1.32370432e-03 5.46888507e+01 1.77314089e+02 2.69282433e+01
 1.14016597e+00 2.65777164e+02 2.88395245e+01 1.28801262e+00
 5.64690010e+00 9.58038010e-01 7.06735389e-02 4.95541831e+01
 4.92343608e-01 2.12303727e-04 3.47332698e-01 6.12023468e-01
 1.41185900e+02 7.80672738e-04 9.96049815e-01]",0.7961770282603272
34,2.2098818326629983,"[0.00000000e+00 9.61090854e-01 1.93854418e+00 9.81168362e-02
 3.48268205e-03 7.70599751e+01 1.02730190e+02 6.04484786e+01
 6.91507160e-01 3.29600309e+02 4.10632664e+01 3.47583958e+00
 1.87498331e+00 7.22827206e-01 4.43176818e-01 9.24833814e+01
 6.52075546e-01 1.62493601e-03 9.07557132e-02 6.22589850e-01
 8.03823363e+03 8.69449339e-04 9.94405645e-01]",0.7936399639744763
35,2.1784812526606103,"[0.00000000e+00 9.17771063e-01 1.93550765e+00 9.63004022e-02
 1.01899421e-04 7.01640312e+01 1.23345003e+02 2.47161557e+00
 1.31950304e+00 1.87039748e+01 3.18399828e+01 2.86122044e+00
 5.18266567e+00 4.91744535e+00 6.42873727e-01 3.69060993e+01
 6.34548251e-01 4.46318300e-05 5.30441667e-01 4.18702867e-02
 4.45167174e+02 9.01445766e-04 9.93165638e-01]",0.791911210723762
