0.31048599566914037,"[ 0.00000000e+00  9.74032280e-01 -4.32427558e-01  0.00000000e+00
  9.42479464e-01  5.66806618e+01  1.57176228e+02  1.06992974e+02
  1.50134812e+00  2.25056509e+02  1.88961214e+02  3.07977613e+00
  9.10206160e+00  0.00000000e+00  2.12481529e-01  3.00000000e+05
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.48232425e-02
  8.90898217e+03  5.78545678e-01  9.54919394e-01]"
0.19819747013733746,"[0.00000000e+00 3.43447379e-01 1.07040829e+00 0.00000000e+00
 8.97349707e-01 7.06752083e+01 1.75770818e+02 8.80463249e+01
 2.10102933e+00 1.99406024e+02 3.37192890e+00 8.85228144e-01
 1.33192483e+01 0.00000000e+00 1.26107666e-02 3.00000000e+05
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.14206136e-02
 8.77026769e+03 8.51110120e-02 7.83938419e-01]"
0.19819747013733746,"[0.00000000e+00 3.43447379e-01 1.07040829e+00 0.00000000e+00
 8.97349707e-01 7.06752083e+01 1.75770818e+02 8.80463249e+01
 2.10102933e+00 1.99406024e+02 3.37192890e+00 8.85228144e-01
 1.33192483e+01 0.00000000e+00 1.26107666e-02 3.00000000e+05
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.14206136e-02
 8.77026769e+03 8.51110120e-02 7.83938419e-01]"
0.185868625134604,"[ 0.00000000e+00 -6.96146502e-02  1.07040829e+00  0.00000000e+00
  8.05404141e-01  2.32346659e+01  1.75770818e+02  8.80463249e+01
  2.10102933e+00  1.99406024e+02  3.37192890e+00  9.81239987e-01
  1.33192483e+01  0.00000000e+00  5.34604749e-01  3.00000000e+05
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.14206136e-02
  6.97313843e+03  7.38232577e-01  7.83938419e-01]"
0.185868625134604,"[ 0.00000000e+00 -6.96146502e-02  1.07040829e+00  0.00000000e+00
  8.05404141e-01  2.32346659e+01  1.75770818e+02  8.80463249e+01
  2.10102933e+00  1.99406024e+02  3.37192890e+00  9.81239987e-01
  1.33192483e+01  0.00000000e+00  5.34604749e-01  3.00000000e+05
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.14206136e-02
  6.97313843e+03  7.38232577e-01  7.83938419e-01]"
0.1763640785533387,"[ 0.00000000e+00 -4.51839190e-01  1.67308976e-01  0.00000000e+00
  4.53516303e-01  6.87707962e+01  1.56655022e+02  1.33713865e+02
  1.73953005e+00  4.27223921e+01  4.61905289e+01  2.55002599e+00
  1.33845130e+01  0.00000000e+00  6.80138901e-01  3.00000000e+05
  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.96651269e-03
  4.65936574e+03  8.83416038e-01  9.54151501e-01]"
0.1763640785533387,"[ 0.00000000e+00 -4.51839190e-01  1.67308976e-01  0.00000000e+00
  4.53516303e-01  6.87707962e+01  1.56655022e+02  1.33713865e+02
  1.73953005e+00  4.27223921e+01  4.61905289e+01  2.55002599e+00
  1.33845130e+01  0.00000000e+00  6.80138901e-01  3.00000000e+05
  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.96651269e-03
  4.65936574e+03  8.83416038e-01  9.54151501e-01]"
0.1763640785533387,"[ 0.00000000e+00 -4.51839190e-01  1.67308976e-01  0.00000000e+00
  4.53516303e-01  6.87707962e+01  1.56655022e+02  1.33713865e+02
  1.73953005e+00  4.27223921e+01  4.61905289e+01  2.55002599e+00
  1.33845130e+01  0.00000000e+00  6.80138901e-01  3.00000000e+05
  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.96651269e-03
  4.65936574e+03  8.83416038e-01  9.54151501e-01]"
0.1763640785533387,"[ 0.00000000e+00 -4.51839190e-01  1.67308976e-01  0.00000000e+00
  4.53516303e-01  6.87707962e+01  1.56655022e+02  1.33713865e+02
  1.73953005e+00  4.27223921e+01  4.61905289e+01  2.55002599e+00
  1.33845130e+01  0.00000000e+00  6.80138901e-01  3.00000000e+05
  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.96651269e-03
  4.65936574e+03  8.83416038e-01  9.54151501e-01]"
0.1763640785533387,"[ 0.00000000e+00 -4.51839190e-01  1.67308976e-01  0.00000000e+00
  4.53516303e-01  6.87707962e+01  1.56655022e+02  1.33713865e+02
  1.73953005e+00  4.27223921e+01  4.61905289e+01  2.55002599e+00
  1.33845130e+01  0.00000000e+00  6.80138901e-01  3.00000000e+05
  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.96651269e-03
  4.65936574e+03  8.83416038e-01  9.54151501e-01]"
